avalanche_id,location,trigger_date_time,trigger_date_time_accuracy_code,trigger_type,avalanche_type,avalanche_size,avalanche_moisture,start_zone_aspect,snow_depth_sat,lat,lon,Avalanche Event,closest_station,station_abbr,tre200h0,tre200hn,tre200hx,tre005h0,tre005hn,ure200h0,pva200h0,tde200h0,prestah0,pp0qffh0,pp0qnhh0,ppz700h0,ppz850h0,fkl010h1,dkl010h0,fkl010h0,fu3010h0,fu3010h1,fkl010h3,fu3010h3,wcc006h0,fve010h0,rre150h0,htoauths,gre000h0,oli000h0,olo000h0,osr000h0,ods000h0,sre000h0,erefaoh0,elevation,gradient_x,gradient_y,gradient_magnitude,aspect
5192475d-5f0c-41d7-bde8-a82e5bea8b68,8.422294 46.780382,2023-04-17 08:00:00+02:00,4,EXPLOSIVE,SLAB,3,DRY,N,198,46.780382,8.422294,0,TIT,TIT,-9.6,-9.7,-9.4,,,91.6,2.7,-10.7,694.0,,1015.4,3030.7,,16.1,31.0,6.3,22.7,58.0,15.2,54.7,,,,,296.0,,,,,,0.057,760.693115234375,1238.48876953125,-1949.08447265625,2309.282294091548,212.43272500298517
fe8541fa-4448-482f-8c28-995faac1b624,8.419783 46.781356,2023-04-14 07:30:00+02:00,2,EXPLOSIVE,SLAB,1,DRY,N,156,46.781356,8.419783,0,TIT,TIT,-13.4,-13.7,-13.1,,,99.4,2.2,-13.5,684.7,,1002.8,2929.1,,9.3,318.0,3.0,10.8,33.5,8.9,32.0,,,,,121.0,,,,,,0.023,758.8815307617188,-1939.5263671875,-1050.18310546875,2205.594496734957,118.43393634386692
da27b6a6-0240-478c-9ff6-ab83983e37eb,8.426516 46.77779,2023-04-30 07:30:00+02:00,2,EXPLOSIVE,SLAB,2,DRY,NE,175,46.77779,8.426516,0,TIT,TIT,-2.5,-2.8,-2.2,,,55.7,2.8,-10.2,696.8,,1019.2,3060.9,,4.1,178.0,2.8,10.1,14.8,3.8,13.7,,,,,281.0,,,,,,0.108,762.9927978515625,-111.181640625,-1086.21826171875,1091.8935247098818,174.15575022355583
0d6a183c-f453-4a31-98c7-90213921e278,8.417328 46.785788,2023-04-04 06:30:00+02:00,2,EXPLOSIVE,SLAB,1,DRY,NW,78,46.785788,8.417328,0,TIT,TIT,-13.5,-14.1,-12.8,,,16.5,0.4,-33.9,688.4,,1007.8,2970.2,,24.1,61.0,10.0,36.0,86.8,23.5,84.6,,,,,52.0,,,,,,0.07,760.0443725585938,104.26025390625,-1012.060546875,1017.4167047407467,185.88173690537573
b210fde3-14f2-42fc-8dc3-c8d01a9cf57a,8.425206 46.770128,2023-05-20 09:00:00+02:00,3,EXPLOSIVE,SLAB,2,DRY,S,160,46.770128,8.425206,0,TIT,TIT,-1.7,-2.2,0.1,,,89.6,4.9,-3.2,696.2,,1018.3,3053.9,,16.7,153.0,11.7,42.1,60.1,15.9,57.2,,,,,353.0,,,,,,0.09,761.9268798828125,601.06201171875,-1339.892578125,1468.5324861390877,204.16051306819816
1a787419-5802-4808-a192-fbe672afe523,8.389757 46.787324,2023-04-16 08:30:00+02:00,4,EXPLOSIVE,LOOSE_SNOW,2,DRY,N,135,46.787324,8.389757,0,TIT,TIT,-9.5,-9.6,-9.3,,,94.1,2.8,-10.3,692.7,,1013.7,3017.0,,7.6,16.0,3.6,13.0,27.4,7.1,25.6,,,,,249.0,,,,,,0.057,746.5532836914062,2276.91650390625,-1173.01025390625,2561.308615050101,242.74361235020513
59a9c34c-87a8-4479-9db9-c3a9d7e37faf,8.42632 46.777873,2023-04-27 07:00:00+02:00,3,EXPLOSIVE,SLAB,2,DRY,NE,187,46.777873,8.42632,0,TIT,TIT,-7.2,-7.3,-7.1,,,89.9,3.2,-8.6,696.2,,1018.4,3055.0,,8.5,238.0,4.7,16.9,30.6,8.4,30.2,,,,,272.0,,,,,,0.062,762.9927978515625,-111.181640625,-1086.21826171875,1091.8935247098818,174.15575022355583
c8a8b700-feb1-11ed-b35a-bf420b8ac344,8.01247 46.561817,2023-05-28 12:00:00+02:00,6,PERSON,SLAB,2,DRY,SE,201,46.561817,8.01247,0,JUN,JUN,-2.1,-2.7,-1.5,,,94.0,4.9,-3.0,660.2,,1026.0,3107.2,,5.6,309.0,2.6,9.4,20.2,5.5,19.8,,,,,773.0,289.0,,,,7.0,0.273,625.70361328125,-708.50830078125,673.4619140625,977.514686318656,46.45269393629553
a608e0ea-99f5-4d75-9162-5dd2600c0d00,8.423735 46.779426,2023-04-01 07:00:00+02:00,4,EXPLOSIVE,SLAB,2,DRY,N,182,46.779426,8.423735,0,TIT,TIT,-10.8,-10.8,-10.6,,,97.0,2.6,-11.1,686.0,,1004.5,2941.7,,25.3,286.0,14.5,52.2,91.1,24.5,88.2,,,,,91.0,,,,,,0.013,763.22314453125,604.35791015625,-1931.72607421875,2024.0588206336824,197.3727625092364
8b4032b5-5847-4489-a91a-a268f821bb88,8.425022 46.770122,2023-05-18 09:30:00+02:00,2,EXPLOSIVE,SLAB,2,DRY,S,171,46.770122,8.425022,0,TIT,TIT,-1.6,-2.5,-0.9,,,77.4,4.2,-5.0,697.4,,1020.0,3067.6,,3.4,266.0,1.7,6.1,12.2,3.1,11.2,,,,,761.0,,,,,,0.279,761.7406616210938,1075.89111328125,-1517.2119140625,1859.9660426499088,215.34136178213532
63723fcc-14a3-472f-a9d8-8ce81f021fe4,8.42184 46.780304,2023-04-29 07:30:00.000 +0200,2,EXPLOSIVE,LOOSE_SNOW,1,WET,N,113,46.780304,8.42184,1,TIT,TIT,-2.8,-3.0,-2.6,,,99.3,4.9,-2.9,697.5,,1020.2,3069.6,,7.7,346.0,2.3,8.3,27.7,7.4,26.6,,,,,143.0,,,,,,0.049,760.15185546875,228.62548828125,-1075.341796875,1099.3769117087159,192.00277998423186
20077a30-ec16-11ed-aa20-6507e99101f4,8.022203 46.505884,2023-05-06 14:00:00+02:00,0,PERSON,SLAB,2,WET,E,90,46.505884,8.022203,0,JUN,JUN,-2.4,-2.6,-2.2,,,73.0,3.8,-6.5,660.2,,1026.1,3108.0,,9.0,320.0,3.7,13.3,32.4,8.7,31.3,,,,,827.0,224.0,,,,57.0,0.275,638.0261840820312,-635.77880859375,765.41748046875,995.026940772971,39.71404307188509
f4bf91bd-2855-4c53-b901-3cb18add524d,8.420301 46.78111,2023-04-16 08:00:00.000 +0200,4,EXPLOSIVE,SLAB,2,DRY,N,173,46.78111,8.420301,1,TIT,TIT,-9.5,-9.6,-9.3,,,94.1,2.8,-10.3,692.7,,1013.7,3017.0,,7.6,16.0,3.6,13.0,27.4,7.1,25.6,,,,,249.0,,,,,,0.057,759.58349609375,874.072265625,-621.826171875,1072.6929260340712,234.57146728890586
9879b1f6-3d1c-4854-ae1b-1f0a970d5832,8.425218 46.770162,2023-05-15 09:30:00.000 +0200,2,EXPLOSIVE,SLAB,2,DRY,S,165,46.770162,8.425218,1,TIT,TIT,-6.3,-6.6,-5.8,,,98.0,3.7,-6.6,693.2,,1014.3,3021.2,,7.5,355.0,2.6,9.4,27.0,7.1,25.6,,,,,461.0,,,,,,0.13,762.6640625,1480.95703125,-900.0,1732.984053131711,238.7123167053758
1bae5ef4-62c9-4601-861f-8e5b286b94b1,8.422604 46.780389,2023-04-15 07:30:00+02:00,2,EXPLOSIVE,SLAB,2,DRY,N,221,46.780389,8.422604,0,TIT,TIT,-9.0,-9.1,-8.8,,,97.9,3.0,-9.3,685.0,,1003.1,2929.2,,13.6,300.0,9.7,34.9,49.0,13.3,47.9,,,,,147.0,,,,,,0.023,761.2346801757812,793.65234375,-2353.60107421875,2483.8120016022795,198.63450110654304
68246170-d6db-11ed-8552-37fbec7ec321,8.370977 46.777677,2023-04-12 15:00:00+02:00,3,NATURAL,FULL_DEPTH,2,WET,S,26,46.777677,8.370977,0,TIT,TIT,-4.9,-5.0,-4.7,,,94.9,4.0,-5.6,687.5,,1006.6,2955.7,,9.8,211.0,7.1,25.6,35.3,9.6,34.6,,,,,361.0,,,,,,0.082,734.1911010742188,-529.1015625,-456.26220703125,698.6584752258922,130.7723117290622
59a9c34c-87a8-4479-9db9-c3a9d7e37faf,8.42632 46.777873,2023-04-25 07:00:00+02:00,3,EXPLOSIVE,SLAB,2,DRY,NE,181,46.777873,8.42632,0,TIT,TIT,-10.2,-10.4,-10.0,,,98.9,2.8,-10.3,687.7,,1006.9,2961.3,,16.3,291.0,10.1,36.4,58.7,15.8,56.9,,,,,90.0,,,,,,0.015,762.9927978515625,-111.181640625,-1086.21826171875,1091.8935247098818,174.15575022355583
26f6eb66-fc4c-4eb2-aecd-11eeddba5a5a,7.964013 46.534843,2023-05-17 10:30:00.000 +0200,3,PERSON,SLAB,1,DRY,SE,283,46.534843,7.964013,1,JUN,JUN,-5.5,-6.2,-4.4,,,79.8,3.2,-8.4,653.8,,1016.9,3035.6,,8.0,136.0,4.4,15.8,28.8,7.7,27.7,,,,,875.0,237.0,,,,16.0,0.24,672.6456298828125,-1239.0380859375,282.12890625,1270.7525715675279,77.17246046219545
514e8b36-8761-43bc-a150-8a7eaeb0c925,8.038115 46.78053,2023-05-12 11:00:00+02:00,4,EXPLOSIVE,FULL_DEPTH,1,WET,NW,50,46.78053,8.038115,0,BRZ,BRZ,,,,,,,,,946.8,,1013.2,,,3.6,256.0,2.1,7.6,13.0,3.4,12.2,,,0.0,,,,,,,,,628.7517700195312,-1166.30859375,-2373.486328125,2644.5629290397683,153.83093742679455
be39a3d6-d2cf-47e2-870e-49c1b9134b29,8.422461 46.779843,2023-05-18 07:00:00+02:00,4,EXPLOSIVE,SLAB,2,DRY,N,83,46.779843,8.422461,0,TIT,TIT,-2.3,-2.5,-2.0,,,76.5,4.0,-5.8,696.9,,1019.4,3062.9,,2.7,248.0,1.9,6.8,9.7,2.7,9.7,,,,,457.0,,,,,,0.152,760.8377075195312,-135.46142578125,-1545.99609375,1551.91936638633,174.99248631940367
ab2a9319-7f29-4629-a314-d5965080c33e,8.421443 46.780432,2023-05-05 07:30:00+02:00,4,EXPLOSIVE,SLAB,2,DRY,N,103,46.780432,8.421443,0,TIT,TIT,-0.1,-0.6,0.6,,,68.5,4.1,-5.3,701.9,,1026.2,3119.6,,4.1,183.0,2.3,8.3,14.8,4.0,14.4,,,,,397.0,,,,,,0.145,760.1211547851562,676.9775390625,-425.830078125,799.7686189336653,237.82942760048624
ad918400-77b8-4908-b8c3-86205d723ff7,8.426238 46.77793,2023-04-26 07:30:00.000 +0200,2,EXPLOSIVE,SLAB,2,DRY,NE,198,46.77793,8.426238,1,TIT,TIT,-9.2,-9.2,-9.1,,,23.4,0.7,-26.4,692.4,,1013.2,3013.0,,14.7,275.0,9.8,35.3,52.9,14.4,51.8,,,,,381.0,,,,,,0.118,762.98095703125,506.79931640625,-562.60986328125,757.2155607032843,222.01254629079492
850fbf08-4de4-4e22-97a7-6ee73d0c55e0,8.423568 46.779438,2023-04-26 07:30:00+02:00,2,EXPLOSIVE,SLAB,2,DRY,N,178,46.779438,8.423568,0,TIT,TIT,-9.2,-9.2,-9.1,,,23.4,0.7,-26.4,692.4,,1013.2,3013.0,,14.7,275.0,9.8,35.3,52.9,14.4,51.8,,,,,381.0,,,,,,0.118,763.22314453125,604.35791015625,-1931.72607421875,2024.0588206336824,197.3727625092364
0d6a183c-f453-4a31-98c7-90213921e278,8.417328 46.785788,2023-04-01 06:30:00+02:00,2,EXPLOSIVE,SLAB,1,DRY,NW,79,46.785788,8.417328,0,TIT,TIT,-10.8,-10.8,-10.7,,,95.6,2.6,-11.4,685.8,,1004.3,2940.2,,26.1,286.0,14.8,53.3,94.0,25.5,91.8,,,,,7.0,,,,,,0.008,760.0443725585938,104.26025390625,-1012.060546875,1017.4167047407467,185.88173690537573
367958a0-d439-11ed-a920-a702e6e7f311,8.242864 46.759718,2023-04-07 15:00:00+02:00,2,NATURAL,FULL_DEPTH,1,WET,S,39,46.759718,8.242864,0,MER,MER,7.6,6.9,8.1,8.4,7.3,74.3,7.7,3.3,947.5,1017.2,1016.5,,,9.6,290.0,4.2,15.1,34.6,9.3,33.5,0.0,,0.0,,274.0,,,,261.0,0.0,0.136,670.0982666015625,-593.26171875,-257.84912109375,646.8737405267148,113.49119369921517
fe8541fa-4448-482f-8c28-995faac1b624,8.419783 46.781356,2023-04-13 07:30:00.000 +0200,2,EXPLOSIVE,SLAB,1,DRY,N,105,46.781356,8.419783,1,TIT,TIT,-13.5,-13.7,-13.0,,,100.0,2.2,-13.5,683.5,,1001.1,2915.8,,10.2,306.0,5.7,20.5,36.7,9.9,35.6,,,,,127.0,,,,,,0.019,758.8815307617188,-1939.5263671875,-1050.18310546875,2205.594496734957,118.43393634386692
f7fca170-d124-11ed-9f3d-c1122c0370be,8.243319 46.765333,2023-04-01 12:00:00+02:00,10,NATURAL,SLAB,3,WET,SW,82,46.765333,8.243319,0,MER,MER,9.8,8.5,10.7,15.5,11.8,65.6,7.9,3.6,940.8,1009.5,1009.4,,,4.8,117.0,2.7,9.7,17.3,4.7,16.9,0.0,,0.0,,762.0,,,,455.0,26.0,0.354,670.1203002929688,321.8994140625,3.18603515625,321.9151807445522,270.56707281621993
35750744-ea24-4b2e-81ea-9ce6b475ccb9,8.42211 46.780566,2023-04-17 06:30:00+02:00,5,EXPLOSIVE,SLAB,2,DRY,N,225,46.780566,8.42211,0,TIT,TIT,-9.4,-9.4,-9.3,,,95.4,2.9,-10.0,693.7,,1015.0,3028.0,,15.7,25.0,8.0,28.8,56.5,14.6,52.6,,,,,38.0,,,,,,0.012,761.1071166992188,1203.8818359375,-1454.69970703125,1888.2485833536457,219.61051112267845
1b05e8ea-984f-445d-8163-f5d970cfecf8,8.387973 46.785269,2023-04-12 07:00:00+02:00,4,EXPLOSIVE,SLAB,1,WET,NW,67,46.785269,8.387973,0,TIT,TIT,-4.6,-4.7,-4.5,,,99.0,4.3,-4.8,690.1,,1010.2,2985.8,,25.3,268.0,12.0,43.2,91.1,24.2,87.1,,,,,99.0,,,,,,0.019,744.79541015625,581.06689453125,-1019.64111328125,1173.5871232310014,209.67768820011696
e18fb476-2bc8-4cdf-829a-b6f36d7508bd,8.420851 46.780719,2023-04-29 00:00:00+02:00,6,NATURAL,SLAB,2,DRY,NW,119,46.780719,8.420851,0,TIT,TIT,-2.0,-2.1,-1.9,,,100.0,5.3,-2.0,698.5,,1021.6,3081.0,,15.3,285.0,10.1,36.4,55.1,14.7,52.9,,,,,0.0,,,,,,-0.002,759.5701904296875,1050.62255859375,-655.8837890625,1238.544026420159,238.02424677849248
1851a448-559e-4572-8066-2824a030e41d,8.385872 46.778947,2023-04-17 07:30:00+02:00,2,EXPLOSIVE,LOOSE_SNOW,1,DRY,NE,152,46.778947,8.385872,0,TIT,TIT,-9.4,-9.6,-9.3,,,95.6,2.9,-10.0,694.0,,1015.4,3030.7,,12.7,29.0,5.5,19.8,45.7,11.9,42.8,,,,,131.0,,,,,,0.028,738.9261474609375,1856.9091796875,715.4296875,1989.9626477308693,291.07066856438576
b2b22272-2994-46f8-ba69-aa77d0ffdafa,8.420101 46.781175,2023-04-26 00:00:00+02:00,6,NATURAL,SLAB,2,DRY,N,126,46.781175,8.420101,0,TIT,TIT,-12.0,-12.3,-11.4,,,84.7,2.1,-14.1,691.8,,1012.5,3007.9,,15.6,275.0,9.6,34.6,56.2,15.1,54.4,,,,,0.0,,,,,,0.004,759.620849609375,-140.51513671875,692.138671875,706.2580581855176,11.475986466331335
b2b22272-2994-46f8-ba69-aa77d0ffdafa,8.420101 46.781175,2023-04-25 00:00:00+02:00,6,NATURAL,SLAB,2,DRY,N,115,46.781175,8.420101,0,TIT,TIT,-9.7,-10.0,-9.1,,,98.9,2.9,-9.8,689.8,,1009.7,2984.4,,15.3,252.0,4.8,17.3,55.1,15.2,54.7,,,,,0.0,,,,,,-0.001,759.620849609375,-140.51513671875,692.138671875,706.2580581855176,11.475986466331335
ff002b7f-49f5-4ba6-971a-c1b18578a2b6,8.389256 46.787371,2023-04-17 08:30:00+02:00,2,EXPLOSIVE,SLAB,1,DRY,N,101,46.787371,8.389256,0,ENG,ENG,4.0,3.0,5.4,7.8,4.9,89.2,7.3,2.4,900.3,,1019.4,,1502.5,3.8,135.0,0.8,2.9,13.7,3.6,13.0,0.0,,0.0,0.0,430.0,288.0,,,,28.0,0.168,745.9564208984375,-514.3798828125,395.7275390625,648.9891748054537,52.42785973224594
9fe44fc7-c389-4ba2-9149-62bca569dc15,8.426432 46.777678,2023-05-21 07:00:00+02:00,4,EXPLOSIVE,SLAB,2,DRY,NE,126,46.777678,8.426432,0,TIT,TIT,-0.8,-1.1,-0.2,,,89.3,5.2,-2.3,697.5,,1020.2,3069.0,,11.5,145.0,5.5,19.8,41.4,11.1,40.0,,,,,278.0,,,,,,0.088,762.9927978515625,-111.181640625,-1086.21826171875,1091.8935247098818,174.15575022355583
63723fcc-14a3-472f-a9d8-8ce81f021fe4,8.42184 46.780304,2023-05-02 07:30:00+02:00,2,EXPLOSIVE,LOOSE_SNOW,1,WET,N,118,46.780304,8.42184,0,TIT,TIT,-6.7,-6.9,-6.5,,,97.5,3.6,-7.1,697.0,,1019.6,3064.7,,10.9,23.0,7.1,25.6,39.2,10.7,38.5,,,,,152.0,,,,,,0.033,760.15185546875,228.62548828125,-1075.341796875,1099.3769117087159,192.00277998423186
63723fcc-14a3-472f-a9d8-8ce81f021fe4,8.42184 46.780304,2023-04-29 07:30:00+02:00,2,EXPLOSIVE,LOOSE_SNOW,1,WET,N,113,46.780304,8.42184,0,TIT,TIT,-2.8,-3.0,-2.6,,,99.3,4.9,-2.9,697.5,,1020.2,3069.6,,7.7,346.0,2.3,8.3,27.7,7.4,26.6,,,,,143.0,,,,,,0.049,760.15185546875,228.62548828125,-1075.341796875,1099.3769117087159,192.00277998423186
233c98fe-a27b-4c5e-992f-1bc9cdd0362a,8.422835 46.779803,2023-04-27 07:00:00+02:00,3,EXPLOSIVE,SLAB,2,DRY,N,136,46.779803,8.422835,0,TIT,TIT,-7.2,-7.3,-7.1,,,89.9,3.2,-8.6,696.2,,1018.4,3055.0,,8.5,238.0,4.7,16.9,30.6,8.4,30.2,,,,,272.0,,,,,,0.062,761.37451171875,-2.08740234375,-1899.31640625,1899.3175533067028,179.93703034634154
26f6eb66-fc4c-4eb2-aecd-11eeddba5a5a,7.964013 46.534843,2023-05-21 10:30:00+02:00,3,PERSON,SLAB,1,DRY,SE,289,46.534843,7.964013,0,JUN,JUN,-2.8,-2.9,-2.5,,,99.1,4.9,-2.9,657.6,,1022.3,3076.7,,13.8,141.0,11.5,41.4,49.7,13.7,49.3,,,,,483.0,297.0,,,,0.0,0.1,672.6456298828125,-1239.0380859375,282.12890625,1270.7525715675279,77.17246046219545
3127a717-5395-4ff5-9722-0942f1737558,8.42626 46.777558,2023-04-14 06:30:00.000 +0200,5,EXPLOSIVE,SLAB,2,DRY,NE,185,46.777558,8.42626,1,TIT,TIT,-13.5,-13.9,-13.1,,,100.0,2.2,-13.5,684.5,,1002.4,2926.6,,9.8,323.0,2.1,7.6,35.3,9.6,34.6,,,,,25.0,,,,,,0.008,763.458251953125,-2435.6689453125,65.80810546875,2436.5578010597433,88.45233088164204
97f65a13-9c8a-44c6-b5dc-c7c4d60fed1e,7.972757 46.575628,2023-04-17 07:30:00+02:00,2,EXPLOSIVE,SLAB,1,DRY,N,76,46.575628,7.972757,0,JUN,JUN,-12.2,-12.6,-11.9,,,76.7,1.8,-15.5,651.9,,1014.3,3028.0,,12.4,40.0,5.8,20.9,44.6,12.0,43.2,,,,,277.0,161.0,,,,57.0,0.052,645.8840942382812,95.47119140625,1123.35205078125,1127.4016934451397,355.1422324947262
dda75b80-ddc2-11ed-b3b1-431b3c02902e,8.263291 46.74286,2023-04-20 14:30:00+02:00,1,SNOW_GROOMER,SLAB,3,DRY,SE,103,46.74286,8.263291,0,MER,MER,5.7,5.5,5.9,5.9,5.6,89.6,8.2,4.2,942.2,1012.0,1010.9,,,3.5,292.0,1.7,6.1,12.6,3.4,12.2,0.0,,1.7,,61.0,,,,55.0,0.0,0.044,686.8361206054688,-379.248046875,-98.6572265625,391.8702966690722,104.58167844827773
8d0101b0-de65-11ed-ad4d-6fea2397c693,7.846102 46.562407,2023-04-19 12:00:00+02:00,7,NATURAL,FULL_DEPTH,2,WET,S,109,46.562407,7.846102,0,INT,INT,12.3,11.9,12.5,23.2,22.6,67.6,9.7,6.5,949.6,1017.0,1017.5,,,9.1,288.0,5.0,18.0,32.8,8.6,31.0,0.0,,0.0,,869.0,,,,120.0,60.0,0.411,668.0802612304688,2308.99658203125,-617.98095703125,2390.2647717533837,255.01650424577497
d68cc42c-2801-4238-bb58-3d963f2ab1ea,8.380899 46.782267,2023-04-04 07:00:00+02:00,4,EXPLOSIVE,SLAB,3,DRY,N,108,46.782267,8.380899,0,TIT,TIT,-13.3,-13.6,-13.1,,,20.2,0.5,-31.5,688.6,,1008.1,2972.7,,22.7,49.0,6.8,24.5,81.7,21.8,78.5,,,,,257.0,,,,,,0.081,740.3651733398438,2322.18017578125,308.7158203125,2342.6109848847414,277.5726253123122
a608e0ea-99f5-4d75-9162-5dd2600c0d00,8.423735 46.779426,2023-04-04 07:00:00+02:00,4,EXPLOSIVE,SLAB,2,DRY,N,176,46.779426,8.423735,0,TIT,TIT,-13.3,-13.6,-13.1,,,20.2,0.5,-31.5,688.6,,1008.1,2972.7,,22.7,49.0,6.8,24.5,81.7,21.8,78.5,,,,,257.0,,,,,,0.081,763.22314453125,604.35791015625,-1931.72607421875,2024.0588206336824,197.3727625092364
4067dd0b-f3b4-40af-8872-12824f7b55a6,8.423024 46.779666,2023-04-01 07:00:00+02:00,4,EXPLOSIVE,SLAB,3,DRY,NE,125,46.779666,8.423024,0,TIT,TIT,-10.8,-10.8,-10.6,,,97.0,2.6,-11.1,686.0,,1004.5,2941.7,,25.3,286.0,14.5,52.2,91.1,24.5,88.2,,,,,91.0,,,,,,0.013,761.8928833007812,656.43310546875,-2499.49951171875,2584.260480492943,194.71504785369478
839994f8-5b6d-44ab-8e1c-fd57876e2bd9,8.4215 46.780442,2023-04-04 07:00:00+02:00,4,EXPLOSIVE,SLAB,2,DRY,E,114,46.780442,8.4215,0,TIT,TIT,-13.3,-13.6,-13.1,,,20.2,0.5,-31.5,688.6,,1008.1,2972.7,,22.7,49.0,6.8,24.5,81.7,21.8,78.5,,,,,257.0,,,,,,0.081,760.1211547851562,676.9775390625,-425.830078125,799.7686189336653,237.82942760048624
b5d8fc03-e36a-4fa1-9d42-ea7105356bda,8.385358 46.779077,2023-04-20 05:00:00+02:00,3,EXPLOSIVE,UNKNOWN,2,DRY,NE,102,46.779077,8.385358,0,TIT,TIT,-7.9,-8.0,-7.8,,,80.9,2.7,-10.6,688.7,,1008.2,2970.6,,15.4,245.0,10.4,37.4,55.4,15.2,54.7,,,,,7.0,,,,,,0.007,739.8767700195312,888.02490234375,118.4326171875,895.8875554423712,277.59650059112585
b4aeb776-bc6c-459f-adeb-919a10f47c8a,8.420466 46.780907,2023-04-04 07:00:00+02:00,4,EXPLOSIVE,SLAB,2,DRY,NW,116,46.780907,8.420466,0,TIT,TIT,-13.3,-13.6,-13.1,,,20.2,0.5,-31.5,688.6,,1008.1,2972.7,,22.7,49.0,6.8,24.5,81.7,21.8,78.5,,,,,257.0,,,,,,0.081,759.4605712890625,1555.8837890625,-442.19970703125,1617.502688086176,254.13425279336218
11290122-2f71-4b65-840e-5b583a64fdd5,8.389124 46.787453,2023-04-15 07:00:00+02:00,4,EXPLOSIVE,SLAB,2,WET,N,100,46.787453,8.389124,0,ENG,ENG,0.5,0.3,0.7,0.3,0.2,96.3,6.1,-0.1,889.2,,1007.1,,1397.6,1.8,90.0,0.9,3.2,6.5,1.6,5.8,0.0,,1.3,0.0,49.0,316.0,,,,0.0,0.027,745.9564208984375,-514.3798828125,395.7275390625,648.9891748054537,52.42785973224594
146fb98c-e881-4676-9e59-446d1d57d1c2,8.034003 46.784284,2023-04-18 10:30:00.000 +0200,4,EXPLOSIVE,SLAB,2,DRY,S,29,46.784284,8.034003,1,BRZ,BRZ,,,,,,,,,950.6,,1017.2,,,6.1,107.0,2.6,9.4,22.0,6.0,21.6,,,0.0,,,,,,,,,622.0633544921875,-860.11962890625,-1528.30810546875,1753.7193165587546,150.6295373945058
4b5d9a70-d15e-11ed-94cc-21edfa2a74e3,8.233716 46.754659,2023-04-05 15:30:00+02:00,1,NATURAL,FULL_DEPTH,2,WET,S,15,46.754659,8.233716,0,MER,MER,9.8,9.4,10.1,14.9,14.1,43.4,5.3,-2.1,948.1,1017.2,1017.1,,,9.5,317.0,4.9,17.6,34.2,9.3,33.5,0.0,,0.0,,594.0,,,,148.0,60.0,0.304,664.812255859375,-231.48193359375,-347.8271484375,417.81288966529496,146.35589611458641
74720590-2505-48bc-ad7b-327442e7d8ae,8.216759 46.608474,2023-04-21 12:00:00.000 +0200,7,PERSON,SLAB,1,DRY,N,130,46.608474,8.216759,1,GRH,GRH,1.9,1.3,2.4,,,76.3,5.4,-1.8,799.3,,1013.9,,1461.9,10.7,152.0,7.0,25.2,38.5,10.2,36.7,,,0.0,186.0,555.0,311.0,,,,0.0,0.188,678.3681640625,1724.96337890625,-1325.93994140625,2175.6873366327427,232.45134135486592
8cb21b8c-4e00-4409-bc59-db5c053ba65d,8.42279 46.779714,2023-04-18 06:30:00+02:00,5,EXPLOSIVE,SLAB,2,DRY,N,151,46.779714,8.42279,0,TIT,TIT,-7.8,-7.9,-7.6,,,78.7,2.7,-10.9,693.5,,1014.7,3025.2,,6.6,217.0,4.4,15.8,23.8,6.4,23.0,,,,,44.0,,,,,,0.026,761.37451171875,-2.08740234375,-1899.31640625,1899.3175533067028,179.93703034634154
74720590-2505-48bc-ad7b-327442e7d8ae,8.216759 46.608474,2023-04-23 12:00:00+02:00,7,PERSON,SLAB,1,DRY,N,84,46.608474,8.216759,0,GRH,GRH,4.9,4.6,5.3,,,73.2,6.3,0.5,798.7,,1013.1,,1449.6,7.7,153.0,5.2,18.7,27.7,7.4,26.6,,,0.0,165.0,544.0,314.0,,,,0.0,0.226,678.3681640625,1724.96337890625,-1325.93994140625,2175.6873366327427,232.45134135486592
d68cc42c-2801-4238-bb58-3d963f2ab1ea,8.380899 46.782267,2023-04-01 07:00:00.000 +0200,4,EXPLOSIVE,SLAB,3,DRY,N,110,46.782267,8.380899,1,TIT,TIT,-10.8,-10.8,-10.6,,,97.0,2.6,-11.1,686.0,,1004.5,2941.7,,25.3,286.0,14.5,52.2,91.1,24.5,88.2,,,,,91.0,,,,,,0.013,740.3651733398438,2322.18017578125,308.7158203125,2342.6109848847414,277.5726253123122
11f734d7-e1b6-4c3b-8fe6-abdd0b39cea0,8.385873 46.778735,2023-04-13 08:00:00+02:00,4,EXPLOSIVE,SLAB,2,DRY,NE,81,46.778735,8.385873,0,TIT,TIT,-13.9,-14.2,-13.6,,,99.5,2.1,-14.0,683.4,,1001.0,2915.3,,10.1,299.0,5.4,19.4,36.4,9.8,35.3,,,,,212.0,,,,,,0.032,738.159423828125,-807.4951171875,-2791.95556640625,2906.383362371265,163.86896488795355
10ab716e-5fe3-4dac-9343-2f5c3d5e2a92,8.244594 46.61198,2023-05-08 12:00:00.000 +0200,7,NATURAL,SLAB,4,WET,NW,109,46.61198,8.244594,1,GRH,GRH,5.6,5.0,6.1,,,94.1,8.6,4.7,807.9,,1024.3,,1543.6,5.0,4.0,2.7,9.7,18.0,4.9,17.6,,,0.0,118.0,547.0,337.0,,,,0.0,0.232,680.986328125,-652.8076171875,-236.75537109375,694.4140629334639,109.93431582636845
