avalanche_id,location,trigger_date_time,trigger_date_time_accuracy_code,trigger_type,avalanche_type,avalanche_size,avalanche_moisture,start_zone_aspect,snow_depth_sat,lat,lon,Avalanche Event,elevation,slope,aspect
a7ed94b7-52d1-4b17-9928-83b4745ca8bf,8.307745 46.608205,2023-05-04 12:00:00+02:00,7,NATURAL,UNKNOWN,3,WET,,117,46.584696521056,8.29709143859324,0,2166.0,89.99375742955924,101.30993247402021
8500f990-d7a6-11ed-a8d1-4961cd70d9e1,8.209308 46.504515,2023-04-10 12:00:00+02:00,7,NATURAL,SLAB,4,WET,S,216,46.522762390711165,8.196791941141083,0,3082.0,89.99860411880877,142.12501634890182
50374fe0-d439-11ed-a920-a702e6e7f311,8.245848 46.760908,2023-04-08 16:00:00+02:00,2,NATURAL,FULL_DEPTH,1,WET,SW,42,46.786555003739984,8.277538705566936,0,1736.0,89.99867600541765,286.92751306414704
a7ed94b7-52d1-4b17-9928-83b4745ca8bf,8.307745 46.608205,2023-05-04 12:00:00+02:00,7,NATURAL,UNKNOWN,3,WET,,143,46.58499929199321,8.26682478827869,0,2489.0,89.99935900655079,244.98310652189997
40432ba0-e72a-11ed-8f49-75cb9dad9a7e,7.996764 46.557888,2023-04-30 12:00:00+02:00,7,NATURAL,SLAB,3,DRY,S,204,46.55882307027919,8.030570512759123,0,3479.0,89.99738350885492,80.53767779197439
8cc2e1b0-ecd3-11ed-8adc-7d70564ee41a,8.023437 46.573593,2023-05-05 12:00:00.000 +0200,10,NATURAL,SLAB,4,WET,,185,46.573593,8.023437,1,2759.0,89.99288237460244,206.565051177078
fdfaf590-ea4c-11ed-8348-fb5788bd30bc,8.001152 46.577404,2023-05-01 12:00:00+02:00,7,NATURAL,SLAB,2,DRY,NW,47,46.591751231833655,7.9620245354654955,0,1996.0,89.99796639273394,206.565051177078
fdfaf590-ea4c-11ed-8348-fb5788bd30bc,8.001152 46.577404,2023-05-03 12:00:00+02:00,7,NATURAL,SLAB,2,DRY,NW,128,46.570218716337756,8.036467836716183,0,2806.0,89.9996739866903,302.8762617522106
72a5d090-d8f5-11ed-9de9-4bc775516e2e,8.249382 46.761703,2023-04-12 16:00:00+02:00,3,NATURAL,FULL_DEPTH,2,WET,SW,19,46.797668862097254,8.23799943531135,0,1652.0,89.99476701772076,279.4623222080256
50374fe0-d439-11ed-a920-a702e6e7f311,8.245848 46.760908,2023-04-06 16:00:00+02:00,2,NATURAL,FULL_DEPTH,1,WET,SW,106,46.74073601459517,8.2577941020287,0,2102.0,89.99873081536879,293.4985656759521
564bddb0-e717-11ed-acf0-f7b342f82229,7.822357 46.529218,2023-04-29 12:00:00+02:00,7,NATURAL,SLAB,3,UNKNOWN,N,32,46.5228752974708,7.793158985574205,0,1829.0,89.99936107594586,51.519801751656985
c1bf9390-dd0b-11ed-8f1e-7bb69ddca4ec,8.237684 46.748368,2023-04-19 12:00:00+02:00,7,NATURAL,SLAB,2,DRY,NW,65,46.749264430541004,8.248468237192572,0,1911.0,89.99502883477531,51.34019174590991
a94851d0-e58a-11ed-94a2-bf37c1703856,7.5461 46.68465,2023-04-28 12:00:00+02:00,7,NATURAL,SLAB,2,UNKNOWN,SW,10,46.688758164069284,7.509287523468081,0,1803.0,89.99902825958337,238.73626830562256
a94851d0-e58a-11ed-94a2-bf37c1703856,7.5461 46.68465,2023-04-26 12:00:00+02:00,7,NATURAL,SLAB,2,UNKNOWN,SW,0,46.71596346165784,7.511995669642227,0,1329.0,89.99879431533223,232.69605172201656
c1bf9390-dd0b-11ed-8f1e-7bb69ddca4ec,8.237684 46.748368,2023-04-16 12:00:00+02:00,7,NATURAL,SLAB,2,DRY,NW,148,46.78520153460515,8.232538049276052,0,1848.0,89.99845597025636,247.16634582208246
50fbf8f0-dd0c-11ed-8f1e-7bb69ddca4ec,8.23687 46.747556,2023-04-16 12:00:00+02:00,5,NATURAL,SLAB,2,DRY,N,0,46.7363893840997,8.209508230688485,0,1126.0,89.9975586746184,32.47119229084849
68246170-d6db-11ed-8552-37fbec7ec321,8.370977 46.777677,2023-04-10 15:00:00+02:00,3,NATURAL,FULL_DEPTH,2,WET,S,63,46.820698181624984,8.326497247452883,0,1995.0,89.99892940799765,137.72631099390625
b6bd2020-dd0b-11ed-8f1e-7bb69ddca4ec,8.237321 46.747742,2023-04-16 12:00:00+02:00,7,NATURAL,SLAB,2,DRY,N,0,46.71199138389503,8.22543512696883,0,688.0,89.99855462926242,39.47245984834383
50374fe0-d439-11ed-a920-a702e6e7f311,8.245848 46.760908,2023-04-06 16:00:00+02:00,2,NATURAL,FULL_DEPTH,1,WET,SW,3,46.72972769127707,8.240300064037429,0,1820.0,89.99922639076019,64.05770451012833
f4bbdd10-e717-11ed-acf0-f7b342f82229,7.841373 46.562945,2023-04-30 12:00:00+02:00,7,NATURAL,UNKNOWN,3,UNKNOWN,NW,74,46.52215206071072,7.831181413598106,0,2353.0,89.99933351944266,199.5731258304102
d1dc6b80-4759-4599-8761-9b826a9ee094,8.401311 46.769587,2023-04-16 00:00:00+02:00,6,NATURAL,SLAB,3,DRY,NW,0,46.81119922646689,8.377755111902088,0,1224.0,89.99629972273938,234.46232220802563
fdfaf590-ea4c-11ed-8348-fb5788bd30bc,8.001152 46.577404,2023-05-01 12:00:00+02:00,7,NATURAL,SLAB,2,DRY,NW,50,46.602238557570466,8.040526548493858,0,1992.0,89.99935374379048,275.8263420295558
10ab716e-5fe3-4dac-9343-2f5c3d5e2a92,8.244594 46.61198,2023-05-10 12:00:00+02:00,7,NATURAL,SLAB,4,WET,NW,17,46.64895592460113,8.27028148148305,0,1583.0,89.9993152646585,251.17528998175993
f4bbdd10-e717-11ed-acf0-f7b342f82229,7.841373 46.562945,2023-05-01 12:00:00+02:00,7,NATURAL,UNKNOWN,3,UNKNOWN,NW,107,46.56133250232883,7.808815918742607,0,2225.0,89.99914468666992,300.6997225508144
37f6f440-e68a-11ed-9633-279e930b62b5,7.970158 46.5442,2023-05-02 12:00:00+02:00,7,NATURAL,SLAB,2,DRY,SE,299,46.50762554205277,7.964423187410057,0,3647.0,89.99681690114143,126.86989764584402
a94851d0-e58a-11ed-94a2-bf37c1703856,7.5461 46.68465,2023-04-26 12:00:00+02:00,7,NATURAL,SLAB,2,UNKNOWN,SW,32,46.70124822849504,7.538486607833953,0,1643.0,89.99916407728608,240.0684881594922
c1bf9390-dd0b-11ed-8f1e-7bb69ddca4ec,8.237684 46.748368,2023-04-18 12:00:00+02:00,7,NATURAL,SLAB,2,DRY,NW,101,46.77684659355279,8.25728527498937,0,1881.0,89.98993415768265,288.434948822922
1aca9480-d131-11ed-bb43-5ff35461761d,8.354817 46.766741,2023-04-02 12:00:00+02:00,10,NATURAL,SLAB,3,DRY,NW,71,46.740734676605676,8.316537914654862,0,2177.0,89.99847557212121,343.3007557660064
1bb8250c-f575-4cb3-84c9-194ae951bc8a,7.944832 46.554569,2023-05-03 12:00:00+02:00,7,NATURAL,UNKNOWN,4,WET,,127,46.51443194604064,7.944395304364071,0,,,
8d0101b0-de65-11ed-ad4d-6fea2397c693,7.846102 46.562407,2023-04-21 12:00:00+02:00,7,NATURAL,FULL_DEPTH,2,WET,S,80,46.55142349224901,7.861676606517864,0,,,
f7fca170-d124-11ed-9f3d-c1122c0370be,8.243319 46.765333,2023-04-01 12:00:00+02:00,10,NATURAL,SLAB,3,WET,SW,23,46.79771259557573,8.232066732639415,0,,,
72a5d090-d8f5-11ed-9de9-4bc775516e2e,8.249382 46.761703,2023-04-13 16:00:00+02:00,3,NATURAL,FULL_DEPTH,2,WET,SW,0,46.718672572367375,8.239896028305074,0,,,
