avalanche_id,location,trigger_date_time,trigger_date_time_accuracy_code,trigger_type,avalanche_type,avalanche_size,avalanche_moisture,start_zone_aspect,snow_depth_sat,lat,lon,Avalanche Event,closest_station,station_abbr,tre200h0,tre200hn,tre200hx,tre005h0,tre005hn,ure200h0,pva200h0,tde200h0,prestah0,pp0qffh0,pp0qnhh0,ppz700h0,ppz850h0,fkl010h1,dkl010h0,fkl010h0,fu3010h0,fu3010h1,fkl010h3,fu3010h3,wcc006h0,fve010h0,rre150h0,htoauths,gre000h0,oli000h0,olo000h0,osr000h0,ods000h0,sre000h0,erefaoh0
2f93ceb4-a841-42da-a6c1-1933628dbb83,8.385941 46.778747,2023-04-04 07:00:00+02:00,4,EXPLOSIVE,SLAB,2,DRY,NE,20,46.820959573429896,8.345462542686423,0,ENG,ENG,-3.7,-3.9,-3.3,-3.3,-3.4,89.3,4.2,-5.2,898.6,,1017.6,,1474.4,5.4,231.0,3.3,11.9,19.4,5.2,18.7,0.0,,0.0,0.0,44.0,289.0,,,,0.0,0.023
1b05e8ea-984f-445d-8163-f5d970cfecf8,8.387973 46.785269,2023-04-12 07:00:00+02:00,4,EXPLOSIVE,SLAB,1,WET,NW,169,46.7950310623688,8.351436546821322,0,ENG,ENG,6.8,6.0,7.3,6.9,6.0,89.6,8.9,5.2,889.8,,1007.8,,1411.3,5.3,76.0,2.1,7.6,19.1,5.1,18.4,0.0,,0.0,0.0,105.0,324.0,,,,0.0,0.053
33f93161-2ec3-46b0-ab16-f598e280759a,8.383072 46.779972,2023-04-13 08:00:00+02:00,4,EXPLOSIVE,SLAB,2,DRY,NE,96,46.78287531099659,8.409271303139695,0,TIT,TIT,-13.9,-14.2,-13.6,,,99.5,2.1,-14.0,683.4,,1001.0,2915.3,,10.1,299.0,5.4,19.4,36.4,9.8,35.3,,,,,212.0,,,,,,0.032
1bae5ef4-62c9-4601-861f-8e5b286b94b1,8.422604 46.780389,2023-04-16 07:30:00+02:00,2,EXPLOSIVE,SLAB,2,DRY,N,92,46.79665298814498,8.38373668243206,0,ENG,ENG,0.4,0.3,0.5,0.4,0.1,96.9,6.1,0.0,899.4,,1018.4,,1488.0,2.5,94.0,1.4,5.0,9.0,2.3,8.3,0.0,,1.3,0.0,49.0,319.0,,,,0.0,0.026
97f65a13-9c8a-44c6-b5dc-c7c4d60fed1e,7.972757 46.575628,2023-04-16 07:30:00.000 +0200,2,EXPLOSIVE,SLAB,1,DRY,N,103,46.575628,7.972757,1,JUN,JUN,-12.2,-12.6,-11.9,,,92.2,2.2,-13.2,650.5,,1012.2,3010.1,,18.5,302.0,11.9,42.8,66.6,18.2,65.5,,,,,198.0,261.0,,,,0.0,0.027
26d0ed0c-b5fc-4983-9f76-b0f25e82ece7,8.388771 46.786265,2023-04-17 08:30:00+02:00,4,EXPLOSIVE,LOOSE_SNOW,1,DRY,NW,205,46.758723147399174,8.359790709005157,0,TIT,TIT,-9.6,-9.7,-9.4,,,91.6,2.7,-10.7,694.0,,1015.4,3030.7,,16.1,31.0,6.3,22.7,58.0,15.2,54.7,,,,,296.0,,,,,,0.057
9312b9e3-9422-40e1-8539-92240b8f9de8,8.390152 46.787449,2023-04-14 07:30:00+02:00,2,EXPLOSIVE,LOOSE_SNOW,1,DRY,N,67,46.756531500826405,8.403200051748744,0,TIT,TIT,-13.4,-13.7,-13.1,,,99.4,2.2,-13.5,684.7,,1002.8,2929.1,,9.3,318.0,3.0,10.8,33.5,8.9,32.0,,,,,121.0,,,,,,0.023
97c5682e-950b-4c24-8c69-651f6ff3d0c8,8.035288 46.786336,2023-04-19 10:30:00+02:00,4,EXPLOSIVE,SLAB,2,DRY,S,36,46.80273378622731,8.01213187320382,0,BRZ,BRZ,,,,,,,,,952.0,,1018.7,,,4.7,258.0,2.9,10.4,16.9,4.6,16.6,,,0.0,,,,,,,,
bdf4c097-2315-413e-a320-168acfd62b21,8.380633 46.782526,2023-04-13 08:00:00+02:00,4,EXPLOSIVE,SLAB,3,DRY,N,2,46.74142134011786,8.361072649375489,0,TIT,TIT,-13.9,-14.2,-13.6,,,99.5,2.1,-14.0,683.4,,1001.0,2915.3,,10.1,299.0,5.4,19.4,36.4,9.8,35.3,,,,,212.0,,,,,,0.032
c7cfde41-7339-4d2c-afdf-9006721cfe7f,8.419526 46.781209,2023-04-01 07:00:00.000 +0200,4,EXPLOSIVE,SLAB,2,DRY,NW,84,46.781209,8.419526,1,TIT,TIT,-10.8,-10.8,-10.6,,,97.0,2.6,-11.1,686.0,,1004.5,2941.7,,25.3,286.0,14.5,52.2,91.1,24.5,88.2,,,,,91.0,,,,,,0.013
71d13516-3cdb-4e54-a1af-c88570197f00,8.424437 46.779206,2023-04-16 06:30:00+02:00,5,EXPLOSIVE,SLAB,1,DRY,N,0,46.82398225764149,8.424353075745799,0,ENG,ENG,0.3,0.1,0.4,0.1,0.0,97.4,6.1,-0.1,899.2,,1018.2,,1486.3,2.0,90.0,1.0,3.6,7.2,1.8,6.5,0.0,,1.0,0.0,5.0,316.0,,,,0.0,0.014
acaee50d-c93e-4865-b666-dcf8ca1d9f21,8.226812 46.595085,2023-04-21 12:00:00+02:00,7,PERSON,SLAB,1,DRY,NW,80,46.61248178397117,8.258662612395618,0,GRH,GRH,1.9,1.3,2.4,,,76.3,5.4,-1.8,799.3,,1013.9,,1461.9,10.7,152.0,7.0,25.2,38.5,10.2,36.7,,,0.0,186.0,555.0,311.0,,,,0.0,0.188
146fb98c-e881-4676-9e59-446d1d57d1c2,8.034003 46.784284,2023-04-19 10:30:00+02:00,4,EXPLOSIVE,SLAB,2,DRY,S,0,46.75794647574943,7.997582698612312,0,BRZ,BRZ,,,,,,,,,952.0,,1018.7,,,4.7,258.0,2.9,10.4,16.9,4.6,16.6,,,0.0,,,,,,,,
1360c83b-baa5-40fd-8967-adc55e27b8f8,8.035169 46.786944,2023-05-08 11:00:00+02:00,4,EXPLOSIVE,FULL_DEPTH,2,WET,SW,0,46.766408438836486,8.07602779826188,0,BRZ,BRZ,,,,,,,,,955.0,,1021.9,,,3.0,246.0,1.7,6.1,10.8,2.9,10.4,,,0.0,,,,,,,,
b0c20dd8-9d72-42fd-9908-df362afd7f3d,8.425333 46.779051,2023-05-18 07:00:00+02:00,4,EXPLOSIVE,SLAB,2,DRY,N,51,46.76093836184932,8.3882164831758,0,TIT,TIT,-2.3,-2.5,-2.0,,,76.5,4.0,-5.8,696.9,,1019.4,3062.9,,2.7,248.0,1.9,6.8,9.7,2.7,9.7,,,,,457.0,,,,,,0.152
ae543637-3b77-4592-997d-c9f3fc4c3078,8.424992 46.778957,2023-04-29 07:30:00+02:00,2,EXPLOSIVE,SLAB,2,DRY,N,22,46.75513706583036,8.400368200801863,0,TIT,TIT,-2.8,-3.0,-2.6,,,99.3,4.9,-2.9,697.5,,1020.2,3069.6,,7.7,346.0,2.3,8.3,27.7,7.4,26.6,,,,,143.0,,,,,,0.049
5192475d-5f0c-41d7-bde8-a82e5bea8b68,8.422294 46.780382,2023-04-17 08:00:00+02:00,4,EXPLOSIVE,SLAB,3,DRY,N,96,46.75580313132181,8.410200923225151,0,TIT,TIT,-9.6,-9.7,-9.4,,,91.6,2.7,-10.7,694.0,,1015.4,3030.7,,16.1,31.0,6.3,22.7,58.0,15.2,54.7,,,,,296.0,,,,,,0.057
5dfb93d0-d046-11ed-b49c-43d9bede54f5,8.263448 46.782775,2023-04-02 05:45:00+02:00,0,EXPLOSIVE,SLAB,2,DRY,NW,5,46.81678714781455,8.306649855084931,0,ENG,ENG,1.2,0.8,1.5,-0.4,-0.6,92.6,6.2,0.1,894.1,,1012.6,,1442.4,3.9,85.0,1.4,5.0,14.0,3.7,13.3,0.0,,0.0,0.0,13.0,244.0,,,,0.0,0.014
529f5410-e6a1-11ed-9300-179866ebe517,7.727729 46.504859,2023-05-01 17:00:00+02:00,3,UNKNOWN,UNKNOWN,1,WET,,1,46.545873684388056,7.685525146813126,0,FRU,FRU,9.5,9.3,9.7,,,93.3,11.0,8.5,,,,,,2.9,27.0,1.5,5.4,10.4,2.8,10.1,,,0.3,,67.0,352.0,,,65.0,0.0,
a608e0ea-99f5-4d75-9162-5dd2600c0d00,8.423735 46.779426,2023-04-03 07:00:00+02:00,4,EXPLOSIVE,SLAB,2,DRY,N,43,46.78878443464568,8.403367817704545,0,TIT,TIT,-11.1,-11.4,-10.6,,,93.9,2.5,-11.9,692.7,,1013.6,3017.2,,10.4,32.0,6.3,22.7,37.4,9.9,35.6,,,,,76.0,,,,,,0.018
72a5d090-d8f5-11ed-9de9-4bc775516e2e,8.249382 46.761703,2023-04-11 16:00:00+02:00,3,NATURAL,FULL_DEPTH,2,WET,SW,0,46.7273106866988,8.227222561163073,0,MER,MER,9.1,8.9,9.3,9.2,8.9,82.9,9.6,6.4,949.1,1018.5,1018.2,,,2.7,162.0,1.0,3.6,9.7,2.6,9.4,0.0,,0.0,,110.0,,,,102.0,0.0,0.066
1360c83b-baa5-40fd-8967-adc55e27b8f8,8.035169 46.786944,2023-05-10 11:00:00+02:00,4,EXPLOSIVE,FULL_DEPTH,2,WET,SW,2,46.82017386647504,8.067650163795143,0,BRZ,BRZ,,,,,,,,,949.4,,1015.9,,,5.8,262.0,2.4,8.6,20.9,5.6,20.2,,,0.2,,,,,,,,
40432ba0-e72a-11ed-8f49-75cb9dad9a7e,7.996764 46.557888,2023-05-02 12:00:00+02:00,7,NATURAL,SLAB,3,DRY,S,157,46.583420369838855,8.019826768499149,0,JUN,JUN,-8.5,-9.3,-7.8,,,67.9,2.2,-13.6,656.8,,1021.3,3078.7,,10.8,317.0,5.5,19.8,38.9,10.1,36.4,,,,,1061.0,187.0,,,,49.0,0.243
40432ba0-e72a-11ed-8f49-75cb9dad9a7e,7.996764 46.557888,2023-05-02 12:00:00+02:00,7,NATURAL,SLAB,3,DRY,S,192,46.52560832613953,8.029639932897485,0,JUN,JUN,-8.5,-9.3,-7.8,,,67.9,2.2,-13.6,656.8,,1021.3,3078.7,,10.8,317.0,5.5,19.8,38.9,10.1,36.4,,,,,1061.0,187.0,,,,49.0,0.243
71d13516-3cdb-4e54-a1af-c88570197f00,8.424437 46.779206,2023-04-17 06:30:00+02:00,5,EXPLOSIVE,SLAB,1,DRY,N,193,46.7697742910842,8.391639273088037,0,TIT,TIT,-9.4,-9.4,-9.3,,,95.4,2.9,-10.0,693.7,,1015.0,3028.0,,15.7,25.0,8.0,28.8,56.5,14.6,52.6,,,,,38.0,,,,,,0.012
c8a8b700-feb1-11ed-b35a-bf420b8ac344,8.01247 46.561817,2023-05-29 12:00:00+02:00,6,PERSON,SLAB,2,DRY,SE,250,46.56374581519298,8.002790299993237,0,JUN,JUN,-2.2,-2.6,-1.8,,,81.4,4.2,-5.0,660.0,,1025.8,3105.0,,5.6,161.0,4.1,14.8,20.2,5.5,19.8,,,,,1077.0,203.0,,,,60.0,0.35
bdf4c097-2315-413e-a320-168acfd62b21,8.380633 46.782526,2023-04-15 08:00:00+02:00,4,EXPLOSIVE,SLAB,3,DRY,N,8,46.747899854580744,8.378303882782735,0,TIT,TIT,-8.8,-8.9,-8.7,,,97.5,3.1,-9.1,685.0,,1003.2,2929.3,,13.4,306.0,10.3,37.1,48.2,12.9,46.4,,,,,285.0,,,,,,0.043
b210fde3-14f2-42fc-8dc3-c8d01a9cf57a,8.425206 46.770128,2023-05-18 09:00:00+02:00,3,EXPLOSIVE,SLAB,2,DRY,S,130,46.76708308936789,8.39050221366861,0,TIT,TIT,-1.6,-2.5,-0.9,,,77.4,4.2,-5.0,697.4,,1020.0,3067.6,,3.4,266.0,1.7,6.1,12.2,3.1,11.2,,,,,761.0,,,,,,0.279
5dfb93d0-d046-11ed-b49c-43d9bede54f5,8.263448 46.782775,2023-04-04 05:45:00+02:00,0,EXPLOSIVE,SLAB,2,DRY,NW,48,46.74049492906234,8.303034016922767,0,TIT,TIT,-13.5,-14.1,-12.8,,,16.5,0.4,-33.9,688.4,,1007.8,2970.2,,24.1,61.0,10.0,36.0,86.8,23.5,84.6,,,,,52.0,,,,,,0.07
4b5d9a70-d15e-11ed-94cc-21edfa2a74e3,8.233716 46.754659,2023-04-04 15:30:00+02:00,1,NATURAL,FULL_DEPTH,2,WET,S,0,46.792131203135035,8.267717756308741,0,GIH,GIH,6.7,6.4,6.8,,,51.8,5.1,-2.5,965.0,1021.7,1020.8,,,6.1,72.0,2.3,8.3,22.0,5.9,21.2,0.0,,0.0,,210.0,,,,200.0,2.0,0.128
72a5d090-d8f5-11ed-9de9-4bc775516e2e,8.249382 46.761703,2023-04-11 16:00:00+02:00,3,NATURAL,FULL_DEPTH,2,WET,SW,0,46.72027537581192,8.252057406234426,0,MER,MER,9.1,8.9,9.3,9.2,8.9,82.9,9.6,6.4,949.1,1018.5,1018.2,,,2.7,162.0,1.0,3.6,9.7,2.6,9.4,0.0,,0.0,,110.0,,,,102.0,0.0,0.066
1851a448-559e-4572-8066-2824a030e41d,8.385872 46.778947,2023-04-16 07:30:00+02:00,2,EXPLOSIVE,LOOSE_SNOW,1,DRY,NE,0,46.81376235295377,8.417620980116649,0,ENG,ENG,0.4,0.3,0.5,0.4,0.1,96.9,6.1,0.0,899.4,,1018.4,,1488.0,2.5,94.0,1.4,5.0,9.0,2.3,8.3,0.0,,1.3,0.0,49.0,319.0,,,,0.0,0.026
74720590-2505-48bc-ad7b-327442e7d8ae,8.216759 46.608474,2023-04-22 12:00:00+02:00,7,PERSON,SLAB,1,DRY,N,265,46.59473426424002,8.236610570890393,0,GRH,GRH,8.3,7.7,8.9,,,45.6,5.0,-2.8,800.5,,1015.4,,1462.6,6.8,152.0,3.9,14.0,24.5,6.3,22.7,,,0.0,175.0,926.0,278.0,,,,30.0,0.448
18414158-6d92-4cd1-ab90-28699222ae16,8.421236 46.785109,2023-05-02 16:30:00+02:00,2,EXPLOSIVE,SLAB,2,DRY,NW,0,46.82128210625138,8.418519844382748,0,ENG,ENG,10.0,9.1,10.9,11.0,8.9,73.4,9.0,5.4,903.2,,1022.7,,1539.3,7.7,255.0,3.6,13.0,27.7,7.1,25.6,0.0,,0.0,0.0,91.0,337.0,,,,0.0,0.085
9312b9e3-9422-40e1-8539-92240b8f9de8,8.390152 46.787449,2023-04-15 07:30:00+02:00,2,EXPLOSIVE,LOOSE_SNOW,1,DRY,N,53,46.77879917584224,8.350598038832842,0,ENG,ENG,0.5,0.3,0.7,0.3,0.2,96.3,6.1,-0.1,889.2,,1007.1,,1397.6,1.8,90.0,0.9,3.2,6.5,1.6,5.8,0.0,,1.3,0.0,49.0,316.0,,,,0.0,0.027
c8955470-dce3-11ed-bcd6-6b951ea9af39,8.419791 46.782658,2023-04-18 12:00:00+02:00,7,EXPLOSIVE,SLAB,2,DRY,N,58,46.73826777886129,8.416311839409305,0,TIT,TIT,-6.1,-6.3,-5.8,,,71.5,2.8,-10.4,695.3,,1017.1,3044.8,,4.8,136.0,3.3,11.9,17.3,4.6,16.6,,,,,971.0,,,,,,0.272
b0c20dd8-9d72-42fd-9908-df362afd7f3d,8.425333 46.779051,2023-05-18 07:00:00+02:00,4,EXPLOSIVE,SLAB,2,DRY,N,84,46.77606109238699,8.410906242334727,0,TIT,TIT,-2.3,-2.5,-2.0,,,76.5,4.0,-5.8,696.9,,1019.4,3062.9,,2.7,248.0,1.9,6.8,9.7,2.7,9.7,,,,,457.0,,,,,,0.152
68246170-d6db-11ed-8552-37fbec7ec321,8.370977 46.777677,2023-04-09 15:00:00.000 +0200,3,NATURAL,FULL_DEPTH,2,WET,S,29,46.777677,8.370977,1,TIT,TIT,-7.2,-7.6,-6.9,,,55.6,2.0,-15.3,697.1,,1019.6,3065.1,,5.9,290.0,3.1,11.2,21.2,5.7,20.5,,,,,618.0,,,,,,0.169
792e43cf-e040-4ad1-98dd-47672e4855cd,8.426192 46.777884,2023-04-16 07:00:00+02:00,0,EXPLOSIVE,SLAB,2,DRY,NE,83,46.789722006902146,8.395602090671028,0,ENG,ENG,0.4,0.3,0.5,0.4,0.1,96.9,6.1,0.0,899.4,,1018.4,,1488.0,2.5,94.0,1.4,5.0,9.0,2.3,8.3,0.0,,1.3,0.0,49.0,319.0,,,,0.0,0.026
a7ed94b7-52d1-4b17-9928-83b4745ca8bf,8.307745 46.608205,2023-05-04 12:00:00+02:00,7,NATURAL,UNKNOWN,3,WET,,53,46.615534147385794,8.293867153895224,0,GRH,GRH,10.1,9.2,11.0,,,35.6,4.4,-4.6,807.6,,1024.0,,1533.2,5.4,174.0,2.3,8.3,19.4,5.2,18.7,,,0.0,147.0,1007.0,257.0,,,,60.0,0.533
b1c2736c-200d-4a78-a75a-d1aa12bb81e8,7.992735 46.584254,2023-06-06 08:00:00+02:00,3,EXPLOSIVE,UNKNOWN,0,UNKNOWN,,46,46.573769842660326,7.990013537516582,0,JUN,JUN,-5.0,-5.1,-4.9,,,82.0,3.4,-7.6,659.6,,1025.3,3106.0,,8.0,311.0,5.9,21.2,28.8,7.8,28.1,,,,,689.0,179.0,,,,60.0,0.173
d68cc42c-2801-4238-bb58-3d963f2ab1ea,8.380899 46.782267,2023-04-04 07:00:00+02:00,4,EXPLOSIVE,SLAB,3,DRY,N,27,46.82021240020175,8.342393222057442,0,ENG,ENG,-3.7,-3.9,-3.3,-3.3,-3.4,89.3,4.2,-5.2,898.6,,1017.6,,1474.4,5.4,231.0,3.3,11.9,19.4,5.2,18.7,0.0,,0.0,0.0,44.0,289.0,,,,0.0,0.023
f4bbdd10-e717-11ed-acf0-f7b342f82229,7.841373 46.562945,2023-04-29 12:00:00.000 +0200,7,NATURAL,UNKNOWN,3,UNKNOWN,NW,148,46.562945,7.841373,1,INT,INT,16.4,15.4,17.3,24.7,21.8,70.7,13.2,11.1,948.7,1015.1,1016.6,,,2.5,243.0,0.8,2.9,9.0,2.3,8.3,0.0,,0.0,,638.0,,,,432.0,17.0,0.38
18414158-6d92-4cd1-ab90-28699222ae16,8.421236 46.785109,2023-05-02 16:30:00+02:00,2,EXPLOSIVE,SLAB,2,DRY,NW,0,46.80784943565643,8.40755312771594,0,ENG,ENG,10.0,9.1,10.9,11.0,8.9,73.4,9.0,5.4,903.2,,1022.7,,1539.3,7.7,255.0,3.6,13.0,27.7,7.1,25.6,0.0,,0.0,0.0,91.0,337.0,,,,0.0,0.085
b463a2d6-9b9e-4b10-99b6-7308c06e3b30,8.423808 46.779796,2023-04-21 08:00:00+02:00,3,EXPLOSIVE,SLAB,1,DRY,N,86,46.7426289337828,8.412210829213882,0,TIT,TIT,-6.8,-7.2,-6.6,,,84.2,3.1,-9.1,690.2,,1010.3,2987.9,,16.7,168.0,9.9,35.6,60.1,15.4,55.4,,,,,283.0,,,,,,0.064
b0c20dd8-9d72-42fd-9908-df362afd7f3d,8.425333 46.779051,2023-05-20 07:00:00+02:00,4,EXPLOSIVE,SLAB,2,DRY,N,16,46.78882537231297,8.398482253885277,0,TIT,TIT,-1.4,-2.0,-0.5,,,83.7,4.6,-3.8,696.2,,1018.4,3054.6,,16.0,139.0,11.3,40.7,57.6,15.4,55.4,,,,,346.0,,,,,,0.092
ab2a9319-7f29-4629-a314-d5965080c33e,8.421443 46.780432,2023-05-02 07:30:00+02:00,4,EXPLOSIVE,SLAB,2,DRY,N,161,46.773805807165374,8.400027356537723,0,TIT,TIT,-6.7,-6.9,-6.5,,,97.5,3.6,-7.1,697.0,,1019.6,3064.7,,10.9,23.0,7.1,25.6,39.2,10.7,38.5,,,,,152.0,,,,,,0.033
11290122-2f71-4b65-840e-5b583a64fdd5,8.389124 46.787453,2023-04-12 07:00:00.000 +0200,4,EXPLOSIVE,SLAB,2,WET,N,57,46.787453,8.389124,1,ENG,ENG,6.8,6.0,7.3,6.9,6.0,89.6,8.9,5.2,889.8,,1007.8,,1411.3,5.3,76.0,2.1,7.6,19.1,5.1,18.4,0.0,,0.0,0.0,105.0,324.0,,,,0.0,0.053
2ed09558-7716-4dda-935c-3c151ebe5b3b,8.238855 46.748629,2023-04-17 08:30:00+02:00,4,EXPLOSIVE,SLAB,1,DRY,NW,0,46.717390328132055,8.211814856740329,0,MER,MER,7.9,6.8,8.9,14.6,8.4,77.8,8.3,4.2,950.5,1020.4,1019.7,,,2.7,143.0,0.8,2.9,9.7,2.6,9.4,0.0,,0.0,,555.0,,,,220.0,48.0,0.241
8b5b35b0-dd0c-11ed-8f1e-7bb69ddca4ec,8.229566 46.753026,2023-04-17 12:30:00.000 +0200,0,NATURAL,FULL_DEPTH,2,WET,SE,25,46.753026,8.229566,1,MER,MER,11.6,11.2,11.9,19.5,18.3,60.7,8.3,4.2,949.4,1018.2,1018.5,,,8.4,327.0,3.8,13.7,30.2,8.1,29.2,0.0,,0.0,,848.0,,,,368.0,39.0,0.412
2a2d7868-aa56-44d4-b082-8c267cccfbe3,8.388637 46.786311,2023-04-13 07:30:00.000 +0200,2,EXPLOSIVE,LOOSE_SNOW,1,DRY,NW,80,46.786311,8.388637,1,TIT,TIT,-13.5,-13.7,-13.0,,,100.0,2.2,-13.5,683.5,,1001.1,2915.8,,10.2,306.0,5.7,20.5,36.7,9.9,35.6,,,,,127.0,,,,,,0.019
6e6f00b6-dfe0-4527-9b3f-7c45ffdf4fee,8.379219 46.783826,2023-04-02 07:00:00+02:00,4,EXPLOSIVE,SLAB,2,DRY,N,73,46.761648000538926,8.401165063616356,0,TIT,TIT,-11.8,-11.9,-11.7,,,95.3,2.4,-12.4,688.8,,1008.4,2974.4,,8.9,313.0,5.2,18.7,32.0,8.8,31.7,,,,,127.0,,,,,,0.022
63723fcc-14a3-472f-a9d8-8ce81f021fe4,8.42184 46.780304,2023-04-29 07:30:00+02:00,2,EXPLOSIVE,LOOSE_SNOW,1,WET,N,0,46.80836565710815,8.42597586385634,0,ENG,ENG,9.5,9.1,10.0,10.0,8.8,88.8,10.5,7.7,898.7,,1017.7,,1497.0,2.9,117.0,0.8,2.9,10.4,2.7,9.7,0.0,,0.0,0.0,150.0,334.0,,,,0.0,0.078
a608e0ea-99f5-4d75-9162-5dd2600c0d00,8.423735 46.779426,2023-04-01 07:00:00.000 +0200,4,EXPLOSIVE,SLAB,2,DRY,N,182,46.779426,8.423735,1,TIT,TIT,-10.8,-10.8,-10.6,,,97.0,2.6,-11.1,686.0,,1004.5,2941.7,,25.3,286.0,14.5,52.2,91.1,24.5,88.2,,,,,91.0,,,,,,0.013
c8a8b700-feb1-11ed-b35a-bf420b8ac344,8.01247 46.561817,2023-05-31 12:00:00+02:00,6,PERSON,SLAB,2,DRY,SE,0,46.60091426751899,7.997371072881356,0,JUN,JUN,-1.7,-1.9,-1.4,,,90.4,4.9,-3.0,660.3,,1026.3,3108.6,,6.4,150.0,5.3,19.1,23.0,6.3,22.7,,,,,705.0,289.0,,,,1.0,0.218
bc76da5f-d990-4bb2-a099-1ab0703da0a4,8.422538 46.779775,2023-05-02 07:30:00+02:00,4,EXPLOSIVE,SLAB,2,DRY,N,186,46.77299476266897,8.395413439937034,0,TIT,TIT,-6.7,-6.9,-6.5,,,97.5,3.6,-7.1,697.0,,1019.6,3064.7,,10.9,23.0,7.1,25.6,39.2,10.7,38.5,,,,,152.0,,,,,,0.033
dda75b80-ddc2-11ed-b3b1-431b3c02902e,8.263291 46.74286,2023-04-18 14:30:00+02:00,1,SNOW_GROOMER,SLAB,3,DRY,SE,179,46.752081147000446,8.269855718152634,0,MER,MER,15.8,15.5,16.2,22.2,21.1,46.7,8.4,4.4,947.3,1014.9,1016.3,,,9.3,330.0,5.4,19.4,33.5,9.2,33.1,0.0,,0.0,,818.0,,,,195.0,60.0,0.478
1aca9480-d131-11ed-bb43-5ff35461761d,8.354817 46.766741,2023-04-05 12:00:00+02:00,10,NATURAL,SLAB,3,DRY,NW,158,46.7579736178328,8.364668537560444,0,TIT,TIT,-13.6,-13.8,-13.4,,,47.3,1.0,-22.6,690.5,,1010.7,2994.1,,5.6,290.0,2.9,10.4,20.2,5.1,18.4,,,,,643.0,,,,,,0.135
9f2be370-d7a6-11ed-a8d1-4961cd70d9e1,8.210814 46.503291,2023-04-08 12:00:00+02:00,7,NATURAL,SLAB,3,WET,S,39,46.519620294293595,8.238092523861441,0,ULR,ULR,7.4,6.9,7.6,13.0,11.7,41.0,4.2,-5.0,865.6,,1017.9,,1497.1,11.4,81.0,4.1,14.8,41.0,10.7,38.5,,,0.0,0.0,885.0,236.0,,,103.0,60.0,0.407
11290122-2f71-4b65-840e-5b583a64fdd5,8.389124 46.787453,2023-04-13 07:00:00+02:00,4,EXPLOSIVE,SLAB,2,WET,N,0,46.80974153872307,8.3730314512455,0,ENG,ENG,1.0,0.8,1.2,1.0,0.8,91.4,6.0,-0.3,890.0,,1008.0,,1405.3,3.7,153.0,1.1,4.0,13.3,3.4,12.2,0.0,,0.2,0.0,55.0,301.0,,,,0.0,0.03
a94851d0-e58a-11ed-94a2-bf37c1703856,7.5461 46.68465,2023-04-29 12:00:00+02:00,7,NATURAL,SLAB,2,UNKNOWN,SW,0,46.71245287873713,7.517634877162201,0,THU,THU,17.1,16.7,17.4,,,68.6,13.4,11.3,949.7,1015.0,1016.6,,,3.3,107.0,1.7,6.1,11.9,3.2,11.5,,,0.0,,672.0,,,,,41.0,0.401
ce082ed0-ea41-11ed-9704-3747ffc8acfd,7.997493 46.55824,2023-05-03 12:00:00+02:00,7,PERSON,SLAB,3,DRY,S,175,46.5334290549828,8.000316218163738,0,JUN,JUN,-2.9,-3.9,-2.2,,,31.6,1.5,-17.7,660.3,,1026.2,3109.8,,10.1,23.0,3.9,14.0,36.4,9.6,34.6,,,,,1046.0,185.0,,,,60.0,0.365
2f93ceb4-a841-42da-a6c1-1933628dbb83,8.385941 46.778747,2023-04-04 07:00:00+02:00,4,EXPLOSIVE,SLAB,2,DRY,NE,8,46.74734116427,8.377319514950395,0,TIT,TIT,-13.3,-13.6,-13.1,,,20.2,0.5,-31.5,688.6,,1008.1,2972.7,,22.7,49.0,6.8,24.5,81.7,21.8,78.5,,,,,257.0,,,,,,0.081
bafec949-69be-4d29-96df-732ded5d7686,8.389718 46.787228,2023-04-01 08:00:00.000 +0200,3,EXPLOSIVE,SLAB,1,DRY,N,70,46.787228,8.389718,1,TIT,TIT,-10.5,-10.6,-10.3,,,95.9,2.7,-11.1,686.2,,1004.9,2944.5,,24.1,280.0,14.1,50.8,86.8,23.6,85.0,,,,,202.0,,,,,,0.026
40432ba0-e72a-11ed-8f49-75cb9dad9a7e,7.996764 46.557888,2023-04-29 12:00:00+02:00,7,NATURAL,SLAB,3,DRY,S,102,46.55791886933535,7.966519520764851,0,JUN,JUN,-5.4,-5.5,-5.3,,,87.5,3.6,-7.1,657.1,,1021.7,3076.0,,7.0,314.0,4.4,15.8,25.2,6.5,23.4,,,,,974.0,244.0,,,,36.0,0.263
673e5d3c-9736-4824-ac24-c511ffd507c4,8.418437 46.784875,2023-04-16 08:00:00.000 +0200,4,EXPLOSIVE,SLAB,1,DRY,NW,169,46.784875,8.418437,1,TIT,TIT,-9.5,-9.6,-9.3,,,94.1,2.8,-10.3,692.7,,1013.7,3017.0,,7.6,16.0,3.6,13.0,27.4,7.1,25.6,,,,,249.0,,,,,,0.057
d940ed50-ecda-11ed-aeab-3b3cc7819483,7.967581 46.511291,2023-05-06 12:00:00.000 +0200,7,NATURAL,SLAB,3,UNKNOWN,S,248,46.511291,7.967581,1,JUN,JUN,-2.9,-3.2,-2.5,,,70.1,3.5,-7.6,659.9,,1025.6,3105.1,,12.0,312.0,4.9,17.6,43.2,11.6,41.8,,,,,1034.0,211.0,,,,60.0,0.32
